;VILLES;STATUS;LOCALISATION;DECOUPZONE;ZONENAME;LONGITUDE;LATITUDE;REGION;AREA;CELL_ID;SITE_CODE
148;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.01513888888889;5.42422222222222;LAGUNE;ABIDJAN NORTH;03f865c122;59a53648cd
149;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.99963888888889;5.41125;LAGUNE;ABIDJAN NORTH;9639cfab96;ef51d8b174
150;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.99963888888889;5.41125;LAGUNE;ABIDJAN NORTH;b060bc97a7;ef51d8b174
151;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.99963888888889;5.41125;LAGUNE;ABIDJAN NORTH;578a4aaa95;ef51d8b174
152;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.99963888888889;5.41125;LAGUNE;ABIDJAN NORTH;03116645fc;ef51d8b174
153;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.99963888888889;5.41125;LAGUNE;ABIDJAN NORTH;c6a1bf6b87;ef51d8b174
154;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.99963888888889;5.41125;LAGUNE;ABIDJAN NORTH;0a057b0f70;ef51d8b174
155;ABOISSO COMOE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.39686111111111;5.7345;LAGUNE;ABIDJAN NORTH;ff4372eafb;640427c4c9
156;ABOISSO COMOE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.39686111111111;5.7345;LAGUNE;ABIDJAN NORTH;a53c89b90e;640427c4c9
157;ABOISSO COMOE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.39686111111111;5.7345;LAGUNE;ABIDJAN NORTH;168b26127b;640427c4c9
158;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-0.000000;0.000000;SUD COMOE;ABIDJAN SOUTH;b4d8c16d9e;38c5c1de07
159;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-0.000000;0.000000;SUD COMOE;ABIDJAN SOUTH;f41bac45e0;38c5c1de07
160;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-0.000000;0.000000;SUD COMOE;ABIDJAN SOUTH;35d629c042;38c5c1de07
161;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-0.000000;0.000000;SUD COMOE;ABIDJAN SOUTH;e75ac86adc;38c5c1de07
162;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-0.000000;0.000000;SUD COMOE;ABIDJAN SOUTH;40b9c23032;38c5c1de07
163;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-0.000000;0.000000;SUD COMOE;ABIDJAN SOUTH;d559775b68;38c5c1de07
164;BONGOUANOU;;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-0.000000;0.000000;SUD COMOE;ABIDJAN SOUTH;6750e0fb7b;20387d4292
165;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20119444444444;5.46719444444444;SUD COMOE;ABIDJAN SOUTH;4c8d1d3610;ac3b6998ac
166;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20119444444444;5.46719444444444;SUD COMOE;ABIDJAN SOUTH;5ac561ea22;ac3b6998ac
167;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20119444444444;5.46719444444444;SUD COMOE;ABIDJAN SOUTH;20387d4292;ac3b6998ac
168;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20119444444444;5.46719444444444;SUD COMOE;ABIDJAN SOUTH;520b0637ca;ac3b6998ac
169;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20119444444444;5.46719444444444;SUD COMOE;ABIDJAN SOUTH;16a96b7884;ac3b6998ac
170;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20119444444444;5.46719444444444;SUD COMOE;ABIDJAN SOUTH;1113359465;ac3b6998ac
171;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20597222222222;5.4815;SUD COMOE;ABIDJAN SOUTH;070cd111b5;d52bb03161
172;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20597222222222;5.4815;SUD COMOE;ABIDJAN SOUTH;b4b227afd9;d52bb03161
173;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20597222222222;5.4815;SUD COMOE;ABIDJAN SOUTH;34f1304187;d52bb03161
174;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20597222222222;5.4815;SUD COMOE;ABIDJAN SOUTH;5b2ae29045;d52bb03161
175;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20597222222222;5.4815;SUD COMOE;ABIDJAN SOUTH;408ad40cf4;d52bb03161
176;ABOISSO;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.20597222222222;5.4815;SUD COMOE;ABIDJAN SOUTH;7e042e68b6;d52bb03161
177;ABONGOUA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.54872222222222;6.24708333333333;MOYEN COMOE;EAST;d1a1270467;a8d8462dda
178;ABONGOUA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.54872222222222;6.24708333333333;MOYEN COMOE;EAST;3e12e0bd04;a8d8462dda
179;ABONGOUA;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.54872222222222;6.24708333333333;MOYEN COMOE;EAST;8a1c2425ac;a8d8462dda
180;ABOUDEKOUASSIKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.55105555555556;5.89547222222222;AGNEBY;EAST;b077a1dc04;c99c8fb224
181;ABOUDEKOUASSIKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.55105555555556;5.89547222222222;AGNEBY;EAST;a6a2504103;c99c8fb224
182;ABOUDEKOUASSIKRO;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.55105555555556;5.89547222222222;AGNEBY;EAST;552b71054d;c99c8fb224
183;BONGOUANOU;;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.55105555555556;5.89547222222222;AGNEBY;EAST;6750e0fb7b;20387d4292
184;BONGOUANOU;;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.55105555555556;5.89547222222222;AGNEBY;EAST;6750e0fb7b;20387d4292
185;BONGOUANOU;;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.55105555555556;5.89547222222222;AGNEBY;EAST;6750e0fb7b;20387d4292
186;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.00522222222222;5.43144444444444;LAGUNE;ABIDJAN NORTH;82f83f1a42;6cdf1d4b52
187;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.00522222222222;5.43144444444444;LAGUNE;ABIDJAN NORTH;7feb26799c;6cdf1d4b52
188;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.00522222222222;5.43144444444444;LAGUNE;ABIDJAN NORTH;43ee2f9d57;6cdf1d4b52
189;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.00522222222222;5.43144444444444;LAGUNE;ABIDJAN NORTH;1b24c226aa;6cdf1d4b52
190;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.00522222222222;5.43144444444444;LAGUNE;ABIDJAN NORTH;2515458e3f;6cdf1d4b52
191;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-4.00522222222222;5.43144444444444;LAGUNE;ABIDJAN NORTH;b68671bbf7;6cdf1d4b52
192;ABRONAMOUE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.34166666666667;6.75322222222222;MOYEN COMOE;EAST;ab165ba384;d24a387c10
193;ABRONAMOUE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.34166666666667;6.75322222222222;MOYEN COMOE;EAST;4927e54bd5;d24a387c10
194;ABRONAMOUE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.34166666666667;6.75322222222222;MOYEN COMOE;EAST;ef049e5397;d24a387c10
195;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.98961111111111;5.42980555555556;LAGUNE;ABIDJAN NORTH;9abcb9b53d;ef3841e458
196;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.98961111111111;5.42980555555556;LAGUNE;ABIDJAN NORTH;dee7e72d89;ef3841e458
197;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.98961111111111;5.42980555555556;LAGUNE;ABIDJAN NORTH;d35f56b74c;ef3841e458
198;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.98961111111111;5.42980555555556;LAGUNE;ABIDJAN NORTH;13433b34c6;ef3841e458
199;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.98961111111111;5.42980555555556;LAGUNE;ABIDJAN NORTH;72fb1194e7;ef3841e458
200;ABOBO;In Service;ABIDJAN;Abidjan_NORD;ZONE E - Abidjan_NORD;-3.98961111111111;5.42980555555556;LAGUNE;ABIDJAN NORTH;72384bc6ce;ef3841e458
201;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.110833;5.317583;LAGUNE;ABIDJAN NORTH;ff2727827a;1ed7b897b7
202;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.110833;5.317583;LAGUNE;ABIDJAN NORTH;175f52d387;1ed7b897b7
203;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.110833;5.317583;LAGUNE;ABIDJAN NORTH;faa837b9a1;1ed7b897b7
204;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.11252222222222;5.32699722222222;LAGUNE;ABIDJAN NORTH;f0ee07d27e;331d88bd21
205;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.11252222222222;5.32699722222222;LAGUNE;ABIDJAN NORTH;236a613c34;331d88bd21
206;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.11252222222222;5.32699722222222;LAGUNE;ABIDJAN NORTH;cb9d5b483a;331d88bd21
207;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.110833;5.317583;LAGUNE;ABIDJAN NORTH;6ff88de39d;1ed7b897b7
208;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.110833;5.317583;LAGUNE;ABIDJAN NORTH;ce6b5fd430;1ed7b897b7
209;YOPOUGON;In Service;ABIDJAN;Abidjan_OUEST;ZONE C - Abidjan_OUEST;-4.110833;5.317583;LAGUNE;ABIDJAN NORTH;1015174bed;1ed7b897b7
210;ADAOU;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.26555555555556;5.42402777777778;SUD COMOE;ABIDJAN SOUTH;f1431ca698;ce4fd4068e
211;ADAOU;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.26555555555556;5.42402777777778;SUD COMOE;ABIDJAN SOUTH;530e8cef09;ce4fd4068e
212;ADAOU;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.26555555555556;5.42402777777778;SUD COMOE;ABIDJAN SOUTH;bcb0672194;ce4fd4068e
213;ADDAH;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.64972222222222;5.17638888888889;LAGUNE;ABIDJAN NORTH;4e18f056d8;dd656c150a
214;ADDAH;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.64972222222222;5.17638888888889;LAGUNE;ABIDJAN NORTH;1fe173bb4b;dd656c150a
215;ADDAH;In Service;INTERIEUR;Grand-SUD;ZONE B - Grand-SUD;-4.64972222222222;5.17638888888889;LAGUNE;ABIDJAN NORTH;3e4df682d7;dd656c150a
216;ADEBEM;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-5.83766666666667;5.50169444444444;SUD BANDAMA;SOUTH WEST;ac84463e94;32e88e3bb2
217;ADEBEM;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-5.83766666666667;5.50169444444444;SUD BANDAMA;SOUTH WEST;0fe0fdc47e;32e88e3bb2
218;ADEBEM;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-5.83766666666667;5.50169444444444;SUD BANDAMA;SOUTH WEST;1a91c75403;32e88e3bb2
219;ADIAKE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.30446944444444;5.28710833333333;SUD COMOE;ABIDJAN SOUTH;e0b0b0a348;81f4c462f7
220;ADIAKE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.30446944444444;5.28710833333333;SUD COMOE;ABIDJAN SOUTH;7b415cb4d9;81f4c462f7
221;ADIAKE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.30446944444444;5.28710833333333;SUD COMOE;ABIDJAN SOUTH;7d95cb9b76;81f4c462f7
222;BINGERVILLE;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.87291666666667;5.34805555555555;LAGUNE;ABIDJAN NORTH;daa89a7086;ec2f249b2b
223;BINGERVILLE;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.87291666666667;5.34805555555555;LAGUNE;ABIDJAN NORTH;b749c379fd;ec2f249b2b
224;BINGERVILLE;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.87291666666667;5.34805555555555;LAGUNE;ABIDJAN NORTH;0f1e665fe2;ec2f249b2b
225;BINGERVILLE;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.87291666666667;5.34805555555555;LAGUNE;ABIDJAN NORTH;516a3a2793;ec2f249b2b
226;BINGERVILLE;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.87291666666667;5.34805555555555;LAGUNE;ABIDJAN NORTH;4431a58d88;ec2f249b2b
227;BINGERVILLE;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-3.87291666666667;5.34805555555555;LAGUNE;ABIDJAN NORTH;0baaaeee51;ec2f249b2b
228;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.02982777777778;5.34937777777778;LAGUNE;ABIDJAN NORTH;415bdb82d0;7ec8f9bb0e
229;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.02982777777778;5.34937777777778;LAGUNE;ABIDJAN NORTH;f69e13681e;7ec8f9bb0e
230;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.02982777777778;5.34937777777778;LAGUNE;ABIDJAN NORTH;e7b2e63181;7ec8f9bb0e
231;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01738888888889;5.34941666666667;LAGUNE;ABIDJAN NORTH;cf58de22e1;464083a6c2
232;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01738888888889;5.34941666666667;LAGUNE;ABIDJAN NORTH;f295f8e000;464083a6c2
233;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01738888888889;5.34941666666667;LAGUNE;ABIDJAN NORTH;ac67e9c792;464083a6c2
234;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01738888888889;5.34941666666667;LAGUNE;ABIDJAN NORTH;1889081c9c;464083a6c2
235;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01738888888889;5.34941666666667;LAGUNE;ABIDJAN NORTH;879dbfa2ea;464083a6c2
236;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01738888888889;5.34941666666667;LAGUNE;ABIDJAN NORTH;3e06fa02b1;464083a6c2
237;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.02386111111111;5.35375;LAGUNE;ABIDJAN NORTH;a05fa24c2d;f191951c20
238;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.02386111111111;5.35375;LAGUNE;ABIDJAN NORTH;4fe1e416e3;f191951c20
239;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.02386111111111;5.35375;LAGUNE;ABIDJAN NORTH;3d7d99103b;f191951c20
240;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.02027777777778;5.35294444444444;LAGUNE;ABIDJAN NORTH;c9b89b1cd9;16d3b44b2d
241;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.02027777777778;5.35294444444444;LAGUNE;ABIDJAN NORTH;3be3351ce9;16d3b44b2d
242;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.02027777777778;5.35294444444444;LAGUNE;ABIDJAN NORTH;a2941f1047;16d3b44b2d
243;BONGOUANOU;;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01672222222222;5.35333333333333;LAGUNE;ABIDJAN NORTH;6750e0fb7b;20387d4292
244;BONGOUANOU;;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01672222222222;5.35333333333333;LAGUNE;ABIDJAN NORTH;6750e0fb7b;20387d4292
245;BONGOUANOU;;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01672222222222;5.35333333333333;LAGUNE;ABIDJAN NORTH;6750e0fb7b;20387d4292
246;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01672222222222;5.35333333333333;LAGUNE;ABIDJAN NORTH;10e21347cd;aa4edfa221
247;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01672222222222;5.35333333333333;LAGUNE;ABIDJAN NORTH;e75c616a04;aa4edfa221
248;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.01672222222222;5.35333333333333;LAGUNE;ABIDJAN NORTH;45025ab003;aa4edfa221
249;ADJAME;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.02683333333333;5.34611111111111;LAGUNE;ABIDJAN NORTH;209021c8a9;fc7602b020
250;ADJAME;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.02683333333333;5.34611111111111;LAGUNE;ABIDJAN NORTH;e2f7340fae;fc7602b020
251;ADJAME;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.02683333333333;5.34611111111111;LAGUNE;ABIDJAN NORTH;889b9581cf;fc7602b020
252;ADJAME;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.02683333333333;5.34611111111111;LAGUNE;ABIDJAN NORTH;fecbff4198;fc7602b020
253;ADJAME;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.02683333333333;5.34611111111111;LAGUNE;ABIDJAN NORTH;0efb4bded3;fc7602b020
254;ADJAME;In Service;ABIDJAN;Abidjan_CENTRE;ZONE A - Abidjan_CENTRE;-4.02683333333333;5.34611111111111;LAGUNE;ABIDJAN NORTH;9be4d865b5;fc7602b020
255;ADJAME;In Service;ABIDJAN;Abidjan_OUEST;ZONE B - Abidjan_OUEST;-4.02363888888889;5.35666666666667;LAGUNE;ABIDJAN NORTH;85f575d2ca;ae556c031a
256;ADJAME;In Service;ABIDJAN;Abidjan_OUEST;ZONE B - Abidjan_OUEST;-4.02363888888889;5.35666666666667;LAGUNE;ABIDJAN NORTH;cfbdad5b1e;ae556c031a
257;ADJAME;In Service;ABIDJAN;Abidjan_OUEST;ZONE B - Abidjan_OUEST;-4.02363888888889;5.35666666666667;LAGUNE;ABIDJAN NORTH;e42ce32fcc;ae556c031a
258;ADJAMENE;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.83625;4.76577777777778;BAS SASSANDRA;SOUTH WEST;1542319b28;ee63d0afe1
259;ADJAMENE;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.83625;4.76577777777778;BAS SASSANDRA;SOUTH WEST;0ea3fb4f5b;ee63d0afe1
260;ADJAMENE;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.83625;4.76577777777778;BAS SASSANDRA;SOUTH WEST;f6f4cb92e2;ee63d0afe1
261;ADJAMENE;In Service;INTERIEUR;SUD-OUEST;ZONE E - SUD-OUEST;-6.83625;4.76577777777778;BAS SASSANDRA;SOUTH WEST;1e768beba6;ee63d0afe1
262;ADJAME;In Service;ABIDJAN;Abidjan_CENTRE;ZONE B - Abidjan_CENTRE;-4.02586111111111;5.349;LAGUNE;ABIDJAN NORTH;32e069a0ca;45dbcba151
263;ADJAME;In Service;ABIDJAN;Abidjan_CENTRE;ZONE B - Abidjan_CENTRE;-4.02586111111111;5.349;LAGUNE;ABIDJAN NORTH;056e275f52;45dbcba151
264;ADJAME;In Service;ABIDJAN;Abidjan_CENTRE;ZONE B - Abidjan_CENTRE;-4.02586111111111;5.349;LAGUNE;ABIDJAN NORTH;fb7ea92cfd;45dbcba151
265;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.0275;5.35266666666667;LAGUNE;ABIDJAN NORTH;f0ea7dce6a;fd14c3c790
266;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.0275;5.35266666666667;LAGUNE;ABIDJAN NORTH;38c5c1de07;fd14c3c790
267;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.0275;5.35266666666667;LAGUNE;ABIDJAN NORTH;dedaa552e2;fd14c3c790
268;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.0275;5.35266666666667;LAGUNE;ABIDJAN NORTH;5148767769;fd14c3c790
269;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.0275;5.35266666666667;LAGUNE;ABIDJAN NORTH;05c4071e54;fd14c3c790
270;ADJAME;In Service;ABIDJAN;Abidjan_EST;ZONE B - Abidjan_EST;-4.0275;5.35266666666667;LAGUNE;ABIDJAN NORTH;b42e908c08;fd14c3c790
271;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.91975;5.24405555555556;LAGUNE;ABIDJAN SOUTH;73c47c6862;9ef9616350
272;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.91975;5.24405555555556;LAGUNE;ABIDJAN SOUTH;4ed4d8b115;9ef9616350
273;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.91975;5.24405555555556;LAGUNE;ABIDJAN SOUTH;4550329980;9ef9616350
274;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.91975;5.24405555555556;LAGUNE;ABIDJAN SOUTH;c71c9bc764;9ef9616350
275;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.92008333333333;5.25005555555556;LAGUNE;ABIDJAN SOUTH;0b4827da5e;fe91ac057a
276;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.92008333333333;5.25005555555556;LAGUNE;ABIDJAN SOUTH;715addb23b;fe91ac057a
277;PORT-BOUET;In Service;ABIDJAN;Abidjan_SUD;ZONE D - Abidjan_SUD;-3.92008333333333;5.25005555555556;LAGUNE;ABIDJAN SOUTH;4cd8a400c4;fe91ac057a
278;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86069444444444;6.09816666666667;AGNEBY;EAST;817fc53cb6;84da272d13
279;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86069444444444;6.09816666666667;AGNEBY;EAST;f3de3e9cbc;84da272d13
280;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86069444444444;6.09816666666667;AGNEBY;EAST;d0cd72cac5;84da272d13
281;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86069444444444;6.09816666666667;AGNEBY;EAST;2f999e24c2;84da272d13
282;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86069444444444;6.09816666666667;AGNEBY;EAST;51dcba5778;84da272d13
283;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86069444444444;6.09816666666667;AGNEBY;EAST;c06620882a;84da272d13
284;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.88666666666667;6.11616666666667;AGNEBY;EAST;2a8e671181;e43742c520
285;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.88666666666667;6.11616666666667;AGNEBY;EAST;6c82f0538a;e43742c520
286;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.88666666666667;6.11616666666667;AGNEBY;EAST;45ea129648;e43742c520
287;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.85288888888889;6.11211111111111;AGNEBY;EAST;4ebc20af4c;13d76ddd5e
288;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.85288888888889;6.11211111111111;AGNEBY;EAST;aafe20821f;13d76ddd5e
289;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.85288888888889;6.11211111111111;AGNEBY;EAST;76dc4b2dff;13d76ddd5e
290;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86847222222222;6.11411111111111;AGNEBY;EAST;12d678ef78;7254d0a3da
291;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86847222222222;6.11411111111111;AGNEBY;EAST;9ba65d5d7a;7254d0a3da
292;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86847222222222;6.11411111111111;AGNEBY;EAST;469b944cf4;7254d0a3da
293;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86847222222222;6.11411111111111;AGNEBY;EAST;d040fd0f14;7254d0a3da
294;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86847222222222;6.11411111111111;AGNEBY;EAST;684479e2ad;7254d0a3da
295;ADZOPE;In Service;INTERIEUR;Grand-EST;ZONE C - Grand-EST;-3.86847222222222;6.11411111111111;AGNEBY;EAST;acb6c15497;7254d0a3da
